CREATED_DATE;TRANSACTION_ID;USER_ID;LOẠI GIAO DỊCH;GIÁ TRỊ GIAO DỊCH;TÊN SẢN PHẨM
2023-04-03;1384;710;Nạp;650000;CHỨNG KHOÁN
2023-04-03;1385;912;Rút;2600000;CHỨNG KHOÁN
2023-04-03;1386;705;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-04;1387;781;Nạp;3900000;CHỨNG KHOÁN
2023-04-04;1388;901;Rút;1235000;CHỨNG KHOÁN
2023-04-04;1389;655;Rút;650000;CHỨNG KHOÁN
2023-04-04;1390;663;Rút;650000;CHỨNG KHOÁN
2023-04-04;1391;993;Nạp;6500000;CHỨNG KHOÁN
2023-04-04;1392;679;Nạp;1300000;CHỨNG KHOÁN
2023-04-04;1393;682;Nạp;1300000;TÍCH LUỸ
2023-04-05;1394;640;Rút;6500000;CHỨNG KHOÁN
2023-04-05;1395;691;Nạp;3900000;CHỨNG KHOÁN
2023-04-05;1396;632;Rút;1300000;CHỨNG KHOÁN
2023-04-05;1397;913;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-05;1398;913;Nạp;650000;TÍCH LUỸ
2023-04-05;1399;670;Rút;7800000;TÀI KHOẢN TIỀN FINHAY
2023-04-06;1400;646;Nạp;650000;CHỨNG KHOÁN
2023-04-06;1401;637;Rút;6630000;CHỨNG KHOÁN
2023-04-06;1402;581;Nạp;910000;CHỨNG KHOÁN
2023-04-06;1403;584;Nạp;650000;CHỨNG KHOÁN
2023-04-06;1404;811;Nạp;1315106;TÀI KHOẢN TIỀN FINHAY
2023-04-06;1405;828;Rút;6500000;TÍCH LUỸ
2023-04-06;1406;662;Rút;1300000;TÍCH LUỸ
2023-04-07;1407;662;Nạp;6500000;TÍCH LUỸ
2023-04-08;1408;583;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-08;1409;686;Rút;65000000;TÍCH LUỸ
2023-04-09;1410;534;Nạp;6500000;CHỨNG KHOÁN
2023-04-10;1411;499;Nạp;650000;CHỨNG KHOÁN
2023-04-10;1412;637;Nạp;6552000;TÀI KHOẢN TIỀN FINHAY
2023-04-10;1413;686;Rút;59800000;TÀI KHOẢN TIỀN FINHAY
2023-04-11;1414;475;Nạp;650000;CHỨNG KHOÁN
2023-04-11;1415;809;Nạp;657072;TÀI KHOẢN TIỀN FINHAY
2023-04-12;1416;419;Nạp;6500000;CHỨNG KHOÁN
2023-04-12;1417;442;Nạp;650000;CHỨNG KHOÁN
2023-04-12;1418;490;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-12;1419;806;Rút;390000000;TÍCH LUỸ
2023-04-13;1420;387;Nạp;1300000;TÍCH LUỸ
2023-04-14;1421;653;Nạp;1300000;CHỨNG KHOÁN
2023-04-14;1422;634;Nạp;1281917;TÀI KHOẢN TIỀN FINHAY
2023-04-14;1423;950;Nạp;650000;TÍCH LUỸ
2023-04-14;1424;686;Nạp;65000000;TÀI KHOẢN TIỀN FINHAY
2023-04-15;1425;370;Rút;650000;CHỨNG KHOÁN
2023-04-15;1426;770;Nạp;2860000;TÀI KHOẢN TIỀN FINHAY
2023-04-15;1427;798;Rút;5014984;TÀI KHOẢN TIỀN FINHAY
2023-04-16;1428;351;Nạp;650000;CHỨNG KHOÁN
2023-04-18;1429;372;Rút;650000;CHỨNG KHOÁN
2023-04-18;1430;291;Nạp;650000;CHỨNG KHOÁN
2023-04-18;1431;301;Nạp;13000000;CHỨNG KHOÁN
2023-04-18;1432;689;Rút;1261000;TÀI KHOẢN TIỀN FINHAY
2023-04-18;1433;934;Rút;1261000;TÀI KHOẢN TIỀN FINHAY
2023-04-19;1434;342;Rút;1300000;CHỨNG KHOÁN
2023-04-19;1435;854;Nạp;44460000;TÀI KHOẢN TIỀN FINHAY
2023-04-19;1436;670;Nạp;3154463;TÀI KHOẢN TIỀN FINHAY
2023-04-19;1437;504;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-04-20;1438;363;Rút;1300000;CHỨNG KHOÁN
2023-04-20;1439;324;Nạp;3900000;CHỨNG KHOÁN
2023-04-20;1440;410;Rút;2574000;TÀI KHOẢN TIỀN FINHAY
2023-04-21;1441;833;Nạp;13000000;CHỨNG KHOÁN
2023-04-21;1442;290;Rút;683761;TÀI KHOẢN TIỀN FINHAY
2023-04-21;1443;988;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-21;1444;475;Nạp;1222000;TÀI KHOẢN TIỀN FINHAY
2023-04-22;1445;213;Nạp;650000;CHỨNG KHOÁN
2023-04-24;1446;248;Rút;650000;CHỨNG KHOÁN
2023-04-24;1447;485;Rút;2548000;CHỨNG KHOÁN
2023-04-24;1448;849;Nạp;791999;TÀI KHOẢN TIỀN FINHAY
2023-04-25;1449;329;Rút;1300000;CHỨNG KHOÁN
2023-04-25;1450;705;Nạp;690404;TÀI KHOẢN TIỀN FINHAY
2023-04-25;1451;778;Nạp;5460000;TÀI KHOẢN TIỀN FINHAY
2023-04-25;1452;171;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-26;1453;147;Nạp;650000;CHỨNG KHOÁN
2023-04-26;1454;148;Nạp;1300000;CHỨNG KHOÁN
2023-04-26;1455;155;Rút;1300000;CHỨNG KHOÁN
2023-04-26;1456;462;Rút;1170000;TÀI KHOẢN TIỀN FINHAY
2023-04-26;1457;288;Rút;871078;TÀI KHOẢN TIỀN FINHAY
2023-04-27;1458;141;Nạp;6500000;CHỨNG KHOÁN
2023-04-27;1459;151;Nạp;1300000;CHỨNG KHOÁN
2023-04-27;1460;703;Nạp;15600000;TÀI KHOẢN TIỀN FINHAY
2023-04-28;1461;120;Nạp;650000;CHỨNG KHOÁN
2023-04-28;1462;118;Nạp;650000;CHỨNG KHOÁN
2023-04-29;1463;537;Rút;2600000;CHỨNG KHOÁN
2023-05-01;1464;881;Rút;65000000;CHỨNG KHOÁN
2023-05-01;1465;84;Rút;650000;CHỨNG KHOÁN
2023-05-03;1466;775;Nạp;13000000;CHỨNG KHOÁN
2023-05-03;1467;53;Rút;1300000;CHỨNG KHOÁN
2023-05-03;1468;58;Nạp;650000;TÍCH LUỸ
2023-05-04;1469;134;Nạp;12870000;CHỨNG KHOÁN
2023-05-04;1470;42;Rút;1300000;CHỨNG KHOÁN
2023-05-04;1471;485;Rút;4810000;TÀI KHOẢN TIỀN FINHAY
2023-05-04;1472;34;Rút;2600000;TÍCH LUỸ
2023-05-05;1473;640;Rút;7800000;CHỨNG KHOÁN
2023-05-05;1474;21;Rút;1300000;CHỨNG KHOÁN
2023-05-05;1475;109;Nạp;2600000;CHỨNG KHOÁN
2023-05-05;1476;405;Rút;682461;TÀI KHOẢN TIỀN FINHAY
2023-05-05;1477;103;Rút;2600000;TÍCH LUỸ
2023-05-07;1478;640;Rút;13000000;CHỨNG KHOÁN
2023-05-07;1479;740;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-05-08;1480;14;Nạp;650000;CHỨNG KHOÁN
2023-05-08;1481;224;Nạp;664040;TÀI KHOẢN TIỀN FINHAY
2023-05-08;1482;177;Rút;3989687;TÀI KHOẢN TIỀN FINHAY
2023-05-08;1483;177;Rút;39000000;TÍCH LUỸ
2023-05-09;1484;959;Nạp;787579;CHỨNG KHOÁN
2023-05-09;1485;46;Nạp;6500000;CHỨNG KHOÁN
2023-05-09;1486;640;Nạp;9100000;TÀI KHOẢN TIỀN FINHAY
2023-05-09;1487;81;Nạp;2600000;TÀI KHOẢN TIỀN FINHAY
2023-05-10;1488;568;Nạp;2873000;TÀI KHOẢN TIỀN FINHAY
2023-05-11;1489;65;Rút;2600000;CHỨNG KHOÁN
2023-05-11;1490;842;Nạp;2301000;TÀI KHOẢN TIỀN FINHAY
2023-05-11;1491;269;Nạp;27452867;TÀI KHOẢN TIỀN FINHAY
2023-05-12;1492;519;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-05-13;1493;129;Rút;668967;TÀI KHOẢN TIỀN FINHAY
2023-05-14;1494;467;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-15;1495;763;Nạp;5850000;CHỨNG KHOÁN
2023-05-15;1496;63;Nạp;91000000;TÀI KHOẢN TIỀN FINHAY
2023-05-15;1497;218;Rút;26097227;TÀI KHOẢN TIỀN FINHAY
2023-05-17;1498;211;Nạp;66570231;TÀI KHOẢN TIỀN FINHAY
2023-05-18;1499;517;Nạp;130000000;CHỨNG KHOÁN
2023-05-18;1500;489;Rút;2600000;CHỨNG KHOÁN
2023-05-18;1501;497;Rút;921882;TÀI KHOẢN TIỀN FINHAY
2023-05-19;1502;28;Rút;4266275;TÀI KHOẢN TIỀN FINHAY
2023-05-23;1503;208;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-23;1504;229;Rút;13000000;TÀI KHOẢN TIỀN FINHAY
2023-05-24;1505;583;Nạp;3091894;TÍCH LUỸ
2023-05-27;1506;728;Nạp;661687;TÀI KHOẢN TIỀN FINHAY
2023-05-29;1507;133;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-29;1508;683;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-30;1509;779;Rút;26000000;TÀI KHOẢN TIỀN FINHAY
2023-03-23;1510;997;Rút;2600000;CHỨNG KHOÁN
2023-03-24;1511;969;Nạp;650000;CHỨNG KHOÁN
2023-03-24;1512;983;Nạp;650000;CHỨNG KHOÁN
2023-03-24;1513;975;Nạp;1300000;CHỨNG KHOÁN
2023-03-25;1514;942;Rút;650000;CHỨNG KHOÁN
2023-03-26;1515;947;Rút;2600000;CHỨNG KHOÁN
2023-03-27;1516;911;Rút;1300000;CHỨNG KHOÁN
2023-03-28;1517;978;Rút;650000;CHỨNG KHOÁN
2023-03-28;1518;910;Nạp;1300000;CHỨNG KHOÁN
2023-03-28;1519;930;Rút;650000;CHỨNG KHOÁN
2023-03-28;1520;887;Nạp;3900000;CHỨNG KHOÁN
2023-03-28;1521;941;Nạp;650000;CHỨNG KHOÁN
2023-03-29;1522;850;Nạp;1300000;CHỨNG KHOÁN
2023-03-29;1523;952;Nạp;650000;TÍCH LUỸ
2023-03-29;1524;886;Rút;260000000;TÀI KHOẢN TIỀN FINHAY
2023-03-30;1525;853;Rút;1300000;CHỨNG KHOÁN
2023-03-30;1526;893;Nạp;130000;CHỨNG KHOÁN
2023-03-30;1527;873;Rút;390000;CHỨNG KHOÁN
2023-03-30;1528;828;Nạp;3900000;TÍCH LUỸ
2023-03-31;1529;776;Nạp;650000;CHỨNG KHOÁN
2023-03-31;1530;842;Rút;650000;CHỨNG KHOÁN
2023-03-31;1531;812;Nạp;650000;TÍCH LUỸ
2023-03-31;1532;800;Nạp;650000;TÍCH LUỸ
2023-04-01;1533;791;Rút;6500000;TÍCH LUỸ
2023-04-03;1534;791;Rút;39000000;CHỨNG KHOÁN
2023-04-03;1535;759;Rút;2600000;CHỨNG KHOÁN
2023-04-03;1536;703;Nạp;1300000;TÍCH LUỸ
2023-04-04;1537;883;Rút;7800000;TÀI KHOẢN TIỀN FINHAY
2023-04-05;1538;637;Nạp;6500000;CHỨNG KHOÁN
2023-04-05;1539;621;Nạp;2600000;CHỨNG KHOÁN
2023-04-05;1540;1000;Rút;682903;TÀI KHOẢN TIỀN FINHAY
2023-04-06;1541;579;Rút;650000;CHỨNG KHOÁN
2023-04-06;1542;688;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-07;1543;740;Nạp;31200000;TÍCH LUỸ
2023-04-07;1544;662;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-08;1545;553;Rút;650000;CHỨNG KHOÁN
2023-04-09;1546;518;Rút;689000;TÀI KHOẢN TIỀN FINHAY
2023-04-09;1547;535;Rút;1300000;TÍCH LUỸ
2023-04-09;1548;614;Rút;130000000;TÍCH LUỸ
2023-04-10;1549;759;Rút;6500000;CHỨNG KHOÁN
2023-04-11;1550;558;Rút;650000;CHỨNG KHOÁN
2023-04-11;1551;467;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-11;1552;735;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-04-12;1553;586;Rút;39000000;TÀI KHOẢN TIỀN FINHAY
2023-04-12;1554;577;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-12;1555;460;Nạp;2600000;TÀI KHOẢN TIỀN FINHAY
2023-04-13;1556;434;Nạp;1300000;CHỨNG KHOÁN
2023-04-13;1557;784;Rút;6500000;TÍCH LUỸ
2023-04-14;1558;429;Rút;6500000;CHỨNG KHOÁN
2023-04-14;1559;375;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-04-14;1560;984;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-14;1561;924;Rút;19500000;TÍCH LUỸ
2023-04-14;1562;950;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-15;1563;357;Rút;1300000;CHỨNG KHOÁN
2023-04-17;1564;352;Rút;2600000;CHỨNG KHOÁN
2023-04-17;1565;306;Rút;650000;CHỨNG KHOÁN
2023-04-17;1566;478;Rút;1131000;TÀI KHOẢN TIỀN FINHAY
2023-04-18;1567;355;Rút;1300000;CHỨNG KHOÁN
2023-04-18;1568;624;Nạp;3900000;CHỨNG KHOÁN
2023-04-18;1569;336;Rút;6500000;TÀI KHOẢN TIỀN FINHAY
2023-04-18;1570;297;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-19;1571;901;Rút;6500000;TÀI KHOẢN TIỀN FINHAY
2023-04-21;1572;326;Nạp;10400000;CHỨNG KHOÁN
2023-04-21;1573;328;Rút;6500000;TÀI KHOẢN TIỀN FINHAY
2023-04-22;1574;823;Nạp;7800000;CHỨNG KHOÁN
2023-04-23;1575;199;Rút;650000;CHỨNG KHOÁN
2023-04-25;1576;881;Rút;22984000;TÀI KHOẢN TIỀN FINHAY
2023-04-25;1577;407;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-25;1578;612;Nạp;10725000;TÀI KHOẢN TIỀN FINHAY
2023-04-25;1579;573;Rút;3900000;TÀI KHOẢN TIỀN FINHAY
2023-04-26;1580;538;Rút;13000000;CHỨNG KHOÁN
2023-04-26;1581;929;Nạp;1301508;TÀI KHOẢN TIỀN FINHAY
2023-04-28;1582;116;Rút;6500000;CHỨNG KHOÁN
2023-04-28;1583;573;Rút;7800000;CHỨNG KHOÁN
2023-04-29;1584;158;Nạp;1300000;CHỨNG KHOÁN
2023-05-01;1585;93;Rút;6500000;TÀI KHOẢN TIỀN FINHAY
2023-05-01;1586;501;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-03;1587;68;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-03;1588;733;Nạp;6532058;TÀI KHOẢN TIỀN FINHAY
2023-05-04;1589;84;Rút;650000;CHỨNG KHOÁN
2023-05-04;1590;48;Rút;13000000;CHỨNG KHOÁN
2023-05-04;1591;158;Rút;1300000;CHỨNG KHOÁN
2023-05-04;1592;135;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-04;1593;453;Rút;468;TÀI KHOẢN TIỀN FINHAY
2023-05-05;1594;346;Nạp;19500000;CHỨNG KHOÁN
2023-05-05;1595;16;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-05;1596;136;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-05;1597;236;Rút;6584877;TÀI KHOẢN TIỀN FINHAY
2023-05-06;1598;893;Rút;208;TÀI KHOẢN TIỀN FINHAY
2023-05-07;1599;73;Nạp;1300000;CHỨNG KHOÁN
2023-05-07;1600;12;Rút;1040000;CHỨNG KHOÁN
2023-05-08;1601;36;Nạp;13000000;CHỨNG KHOÁN
2023-05-08;1602;24;Rút;650000;CHỨNG KHOÁN
2023-05-08;1603;146;Nạp;13000000;CHỨNG KHOÁN
2023-05-08;1604;178;Nạp;659100;TÀI KHOẢN TIỀN FINHAY
2023-05-08;1605;901;Rút;3549000;TÀI KHOẢN TIỀN FINHAY
2023-05-08;1606;84;Nạp;11933324;TÀI KHOẢN TIỀN FINHAY
2023-05-09;1607;218;Rút;130000000;CHỨNG KHOÁN
2023-05-10;1608;82;Rút;6500000;CHỨNG KHOÁN
2023-05-10;1609;683;Rút;6500000;TÍCH LUỸ
2023-05-11;1610;538;Nạp;5200000;CHỨNG KHOÁN
2023-05-11;1611;45;Rút;2600000;TÀI KHOẢN TIỀN FINHAY
2023-05-12;1612;79;Rút;1300000;CHỨNG KHOÁN
2023-05-12;1613;16;Nạp;650000;CHỨNG KHOÁN
2023-05-12;1614;95;Rút;6500000;CHỨNG KHOÁN
2023-05-12;1615;112;Rút;1300000;CHỨNG KHOÁN
2023-05-12;1616;309;Rút;764400;CHỨNG KHOÁN
2023-05-13;1617;274;Rút;2433678;TÀI KHOẢN TIỀN FINHAY
2023-05-13;1618;65;Nạp;2600000;TÀI KHOẢN TIỀN FINHAY
2023-05-13;1619;128;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-15;1620;66;Nạp;3384576;TÀI KHOẢN TIỀN FINHAY
2023-05-15;1621;218;Rút;6713850;TÀI KHOẢN TIỀN FINHAY
2023-05-15;1622;218;Rút;260000000;TÍCH LUỸ
2023-05-16;1623;853;Nạp;1300000;CHỨNG KHOÁN
2023-05-16;1624;766;Nạp;11700000;TÀI KHOẢN TIỀN FINHAY
2023-05-16;1625;538;Rút;39000000;TÀI KHOẢN TIỀN FINHAY
2023-05-16;1626;811;Rút;6049589;TÍCH LUỸ
2023-05-17;1627;262;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-20;1628;77;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-05-20;1629;779;Rút;26000000;TÍCH LUỸ
2023-05-23;1630;336;Rút;2600000;CHỨNG KHOÁN
2023-05-23;1631;274;Rút;13000000;TÍCH LUỸ
2023-05-24;1632;318;Rút;1300000;CHỨNG KHOÁN
2023-05-24;1633;988;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-25;1634;136;Nạp;13000000;CHỨNG KHOÁN
2023-05-26;1635;517;Rút;124336225;TÀI KHOẢN TIỀN FINHAY
2023-05-26;1636;748;Rút;9935042;TÍCH LUỸ
2023-05-29;1637;578;Nạp;949000;TÀI KHOẢN TIỀN FINHAY
2023-05-30;1638;318;Nạp;654875;TÀI KHOẢN TIỀN FINHAY
2023-03-23;1639;994;Nạp;650000;CHỨNG KHOÁN
2023-03-24;1640;962;Rút;27950000;CHỨNG KHOÁN
2023-03-25;1641;958;Nạp;650000;CHỨNG KHOÁN
2023-03-26;1642;919;Rút;650000;CHỨNG KHOÁN
2023-03-26;1643;921;Rút;1300000;CHỨNG KHOÁN
2023-03-26;1644;932;Nạp;650000;CHỨNG KHOÁN
2023-03-27;1645;883;Nạp;1300000;CHỨNG KHOÁN
2023-03-27;1646;914;Rút;1300000;TÍCH LUỸ
2023-03-28;1647;879;Rút;650000;CHỨNG KHOÁN
2023-03-28;1648;857;Rút;1300000;CHỨNG KHOÁN
2023-03-29;1649;885;Nạp;650000;CHỨNG KHOÁN
2023-03-30;1650;818;Rút;6500000;CHỨNG KHOÁN
2023-03-30;1651;807;Nạp;13000000;TÍCH LUỸ
2023-03-31;1652;796;Nạp;1300000;CHỨNG KHOÁN
2023-03-31;1653;778;Nạp;15210000;CHỨNG KHOÁN
2023-03-31;1654;807;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-03-31;1655;912;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-01;1656;740;Nạp;6500000;TÍCH LUỸ
2023-04-02;1657;727;Nạp;2600000;CHỨNG KHOÁN
2023-04-03;1658;771;Nạp;13000000;CHỨNG KHOÁN
2023-04-03;1659;981;Nạp;1300000;CHỨNG KHOÁN
2023-04-03;1660;882;Rút;1300000;CHỨNG KHOÁN
2023-04-03;1661;719;Nạp;1300000;CHỨNG KHOÁN
2023-04-04;1662;686;Nạp;650000;CHỨNG KHOÁN
2023-04-04;1663;997;Nạp;11193000;TÀI KHOẢN TIỀN FINHAY
2023-04-04;1664;901;Nạp;1296815;TÍCH LUỸ
2023-04-04;1665;748;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-04;1666;791;Rút;19500000;TÀI KHOẢN TIỀN FINHAY
2023-04-05;1667;778;Rút;650000;CHỨNG KHOÁN
2023-04-05;1668;676;Rút;1300000;CHỨNG KHOÁN
2023-04-05;1669;818;Rút;8261838;TÀI KHOẢN TIỀN FINHAY
2023-04-05;1670;861;Rút;104000000;TÍCH LUỸ
2023-04-06;1671;585;Nạp;650000;CHỨNG KHOÁN
2023-04-06;1672;587;Nạp;1300000;CHỨNG KHOÁN
2023-04-06;1673;721;Nạp;130000;CHỨNG KHOÁN
2023-04-06;1674;771;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-07;1675;854;Nạp;13000000;CHỨNG KHOÁN
2023-04-07;1676;999;Rút;1300000;CHỨNG KHOÁN
2023-04-07;1677;564;Nạp;650000;CHỨNG KHOÁN
2023-04-09;1678;625;Nạp;13000000;TÀI KHOẢN TIỀN FINHAY
2023-04-09;1679;514;Rút;650000;TÍCH LUỸ
2023-04-10;1680;804;Rút;715000;CHỨNG KHOÁN
2023-04-10;1681;965;Rút;650000;CHỨNG KHOÁN
2023-04-10;1682;510;Nạp;6500000;CHỨNG KHOÁN
2023-04-10;1683;505;Rút;2600000;CHỨNG KHOÁN
2023-04-10;1684;745;Rút;2039089;TÀI KHOẢN TIỀN FINHAY
2023-04-10;1685;901;Rút;9100000;TÀI KHOẢN TIỀN FINHAY
2023-04-11;1686;684;Rút;1300000;CHỨNG KHOÁN
2023-04-11;1687;469;Rút;650000;CHỨNG KHOÁN
2023-04-11;1688;567;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-11;1689;748;Rút;8944000;TÀI KHOẢN TIỀN FINHAY
2023-04-12;1690;444;Rút;1625000;CHỨNG KHOÁN
2023-04-12;1691;608;Nạp;650000;CHỨNG KHOÁN
2023-04-12;1692;577;Rút;650000;CHỨNG KHOÁN
2023-04-12;1693;486;Rút;3900000;CHỨNG KHOÁN
2023-04-13;1694;417;Nạp;650000;CHỨNG KHOÁN
2023-04-13;1695;810;Rút;650000;TÍCH LUỸ
2023-04-14;1696;889;Rút;6500000;CHỨNG KHOÁN
2023-04-14;1697;950;Rút;650000;CHỨNG KHOÁN
2023-04-14;1698;495;Rút;1300000;CHỨNG KHOÁN
2023-04-14;1699;409;Nạp;2600000;CHỨNG KHOÁN
2023-04-14;1700;531;Rút;18200000;TÀI KHOẢN TIỀN FINHAY
2023-04-14;1701;983;Rút;2131441;TÀI KHOẢN TIỀN FINHAY
2023-04-15;1702;690;Nạp;189311486;TÀI KHOẢN TIỀN FINHAY
2023-04-16;1703;902;Rút;4009590;TÀI KHOẢN TIỀN FINHAY
2023-04-17;1704;322;Rút;650000;CHỨNG KHOÁN
2023-04-17;1705;346;Nạp;6500000;CHỨNG KHOÁN
2023-04-17;1706;318;Rút;650000;TÍCH LUỸ
2023-04-17;1707;333;Rút;650000;TÍCH LUỸ
2023-04-18;1708;987;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-18;1709;901;Nạp;6565000;TÍCH LUỸ
2023-04-19;1710;923;Nạp;1937000;CHỨNG KHOÁN
2023-04-19;1711;268;Nạp;1300000;CHỨNG KHOÁN
2023-04-19;1712;309;Rút;650000;CHỨNG KHOÁN
2023-04-19;1713;271;Nạp;650000;TÍCH LUỸ
2023-04-20;1714;492;Rút;2600000;CHỨNG KHOÁN
2023-04-20;1715;252;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-21;1716;640;Rút;1950000;CHỨNG KHOÁN
2023-04-21;1717;290;Nạp;683761;TÀI KHOẢN TIỀN FINHAY
2023-04-22;1718;219;Nạp;1300000;CHỨNG KHOÁN
2023-04-24;1719;181;Rút;650000;CHỨNG KHOÁN
2023-04-24;1720;207;Nạp;650000;CHỨNG KHOÁN
2023-04-24;1721;505;Rút;2533271;TÀI KHOẢN TIỀN FINHAY
2023-04-24;1722;629;Nạp;1135147;TÀI KHOẢN TIỀN FINHAY
2023-04-24;1723;573;Rút;7800000;TÍCH LUỸ
2023-04-25;1724;573;Nạp;5200000;CHỨNG KHOÁN
2023-04-25;1725;284;Nạp;39000000;CHỨNG KHOÁN
2023-04-26;1726;381;Nạp;260000;CHỨNG KHOÁN
2023-04-26;1727;729;Nạp;5252702;TÀI KHOẢN TIỀN FINHAY
2023-04-27;1728;262;Nạp;1300000;CHỨNG KHOÁN
2023-04-27;1729;146;Rút;13000000;CHỨNG KHOÁN
2023-04-28;1730;924;Nạp;18850000;TÀI KHOẢN TIỀN FINHAY
2023-04-29;1731;123;Rút;13000000;CHỨNG KHOÁN
2023-04-29;1732;650;Nạp;5200000;TÀI KHOẢN TIỀN FINHAY
2023-05-01;1733;136;Rút;6500000;CHỨNG KHOÁN
2023-05-01;1734;555;Nạp;784849;CHỨNG KHOÁN
2023-05-02;1735;69;Nạp;650000;CHỨNG KHOÁN
2023-05-02;1736;86;Rút;650000;CHỨNG KHOÁN
2023-05-02;1737;69;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-03;1738;67;Nạp;5200000;CHỨNG KHOÁN
2023-05-03;1739;860;Rút;19500000;TÀI KHOẢN TIỀN FINHAY
2023-05-04;1740;283;Rút;6500000;CHỨNG KHOÁN
2023-05-04;1741;108;Rút;650000;CHỨNG KHOÁN
2023-05-04;1742;32;Nạp;6500000;CHỨNG KHOÁN
2023-05-04;1743;283;Rút;6500000;TÀI KHOẢN TIỀN FINHAY
2023-05-04;1744;229;Nạp;39000000;TÍCH LUỸ
2023-05-04;1745;861;Rút;130486161;TÀI KHOẢN TIỀN FINHAY
2023-05-04;1746;177;Nạp;65000000;TÀI KHOẢN TIỀN FINHAY
2023-05-05;1747;61;Nạp;650000;CHỨNG KHOÁN
2023-05-05;1748;864;Rút;650000;CHỨNG KHOÁN
2023-05-05;1749;93;Rút;6500000;CHỨNG KHOÁN
2023-05-05;1750;28;Rút;2600000;CHỨNG KHOÁN
2023-05-05;1751;640;Nạp;7800000;CHỨNG KHOÁN
2023-05-05;1752;32;Rút;6500000;TÀI KHOẢN TIỀN FINHAY
2023-05-08;1753;47;Rút;2600000;CHỨNG KHOÁN
2023-05-08;1754;229;Nạp;13000000;TÀI KHOẢN TIỀN FINHAY
2023-05-08;1755;148;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-09;1756;5;Nạp;1300000;CHỨNG KHOÁN
2023-05-09;1757;370;Nạp;670332;TÀI KHOẢN TIỀN FINHAY
2023-05-10;1758;47;Rút;4550000;CHỨNG KHOÁN
2023-05-10;1759;274;Nạp;650000;CHỨNG KHOÁN
2023-05-10;1760;47;Nạp;26000000;CHỨNG KHOÁN
2023-05-10;1761;206;Rút;1294566;TÀI KHOẢN TIỀN FINHAY
2023-05-10;1762;808;Nạp;1466621;TÀI KHOẢN TIỀN FINHAY
2023-05-10;1763;177;Rút;52000000;TÍCH LUỸ
2023-05-11;1764;247;Nạp;26000000;CHỨNG KHOÁN
2023-05-11;1765;976;Nạp;1313000;CHỨNG KHOÁN
2023-05-11;1766;892;Rút;12207000;TÀI KHOẢN TIỀN FINHAY
2023-05-11;1767;775;Nạp;8424260;TÀI KHOẢN TIỀN FINHAY
2023-05-11;1768;640;Nạp;33956000;TÀI KHOẢN TIỀN FINHAY
2023-05-12;1769;17;Nạp;650000;CHỨNG KHOÁN
2023-05-12;1770;370;Rút;650000;TÀI KHOẢN TIỀN FINHAY
